TRE_CN,MEASYEAR,Year,RW,DIA
23T385,2023,1736,0.67,19.1
23T385,2023,1737,0.56,19.1
23T385,2023,1738,0.74,19.1
23T385,2023,1739,0.85,19.1
23T385,2023,1740,0.8,19.1
23T385,2023,1741,0.58,19.1
23T385,2023,1742,0.51,19.1
23T385,2023,1743,0.58,19.1
23T385,2023,1744,0.68,19.1
23T385,2023,1745,0.64,19.1
23T385,2023,1746,0.43,19.1
23T385,2023,1747,0.72,19.1
23T385,2023,1748,0.97,19.1
23T385,2023,1749,0.81,19.1
23T385,2023,1750,0.83,19.1
23T385,2023,1751,0.83,19.1
23T385,2023,1752,0.65,19.1
23T385,2023,1753,0.66,19.1
23T385,2023,1754,0.59,19.1
23T385,2023,1755,0.46,19.1
23T385,2023,1756,0.45,19.1
23T385,2023,1757,0.61,19.1
23T385,2023,1758,0.39,19.1
23T385,2023,1759,0.65,19.1
23T385,2023,1760,0.61,19.1
23T385,2023,1761,0.78,19.1
23T385,2023,1762,0.9,19.1
23T385,2023,1763,0.69,19.1
23T385,2023,1764,0.87,19.1
23T385,2023,1765,0.82,19.1
23T385,2023,1766,0.67,19.1
23T385,2023,1767,0.66,19.1
23T385,2023,1768,0.61,19.1
23T385,2023,1769,0.7,19.1
23T385,2023,1770,0.51,19.1
23T385,2023,1771,0.64,19.1
23T385,2023,1772,0.68,19.1
23T385,2023,1773,1.05,19.1
23T385,2023,1774,1.07,19.1
23T385,2023,1775,0.98,19.1
23T385,2023,1776,0.81,19.1
23T385,2023,1777,0.72,19.1
23T385,2023,1778,0.75,19.1
23T385,2023,1779,0.4,19.1
23T385,2023,1780,0.36,19.1
23T385,2023,1781,0.39,19.1
23T385,2023,1782,0.4,19.1
23T385,2023,1783,0.4,19.1
23T385,2023,1784,0.39,19.1
23T385,2023,1785,0.4,19.1
23T385,2023,1786,0.46,19.1
23T385,2023,1787,0.47,19.1
23T385,2023,1788,0.53,19.1
23T385,2023,1789,0.51,19.1
23T385,2023,1790,0.47,19.1
23T385,2023,1791,0.47,19.1
23T385,2023,1792,0.44,19.1
23T385,2023,1793,0.47,19.1
23T385,2023,1794,0.48,19.1
23T385,2023,1795,0.49,19.1
23T385,2023,1796,0.48,19.1
23T385,2023,1797,0.48,19.1
23T385,2023,1798,0.64,19.1
23T385,2023,1799,0.52,19.1
23T385,2023,1800,0.39,19.1
23T385,2023,1801,0.53,19.1
23T385,2023,1802,0.35,19.1
23T385,2023,1803,0.57,19.1
23T385,2023,1804,0.6,19.1
23T385,2023,1805,0.74,19.1
23T385,2023,1806,0.47,19.1
23T385,2023,1807,0.44,19.1
23T385,2023,1808,0.56,19.1
23T385,2023,1809,0.45,19.1
23T385,2023,1810,0.47,19.1
23T385,2023,1811,0.55,19.1
23T385,2023,1812,0.28,19.1
23T385,2023,1813,0.29,19.1
23T385,2023,1814,0.24,19.1
23T385,2023,1815,0.23,19.1
23T385,2023,1816,0.2,19.1
23T385,2023,1817,0.21,19.1
23T385,2023,1818,0.19,19.1
23T385,2023,1819,0.19,19.1
23T385,2023,1820,0.19,19.1
23T385,2023,1821,0.1,19.1
23T385,2023,1822,0.16,19.1
23T385,2023,1823,0.15,19.1
23T385,2023,1824,0.17,19.1
23T385,2023,1825,0.12,19.1
23T385,2023,1826,0.15,19.1
23T385,2023,1827,0.14,19.1
23T385,2023,1828,0.12,19.1
23T385,2023,1829,0.11,19.1
23T385,2023,1830,0.15,19.1
23T385,2023,1831,0.16,19.1
23T385,2023,1832,0.1,19.1
23T385,2023,1833,0.1,19.1
23T385,2023,1834,0.11,19.1
23T385,2023,1835,0.13,19.1
23T385,2023,1836,0.14,19.1
23T385,2023,1837,0.1,19.1
23T385,2023,1838,0.08,19.1
23T385,2023,1839,0.15,19.1
23T385,2023,1840,0.18,19.1
23T385,2023,1841,0.23,19.1
23T385,2023,1842,0.18,19.1
23T385,2023,1843,0.15,19.1
23T385,2023,1844,0.11,19.1
23T385,2023,1845,0.17,19.1
23T385,2023,1846,0.18,19.1
23T385,2023,1847,0.15,19.1
23T385,2023,1848,0.16,19.1
23T385,2023,1849,0.18,19.1
23T385,2023,1850,0.18,19.1
23T385,2023,1851,0.14,19.1
23T385,2023,1852,0.15,19.1
23T385,2023,1853,0.15,19.1
23T385,2023,1854,0.09,19.1
23T385,2023,1855,0.12,19.1
23T385,2023,1856,0.16,19.1
23T385,2023,1857,0.21,19.1
23T385,2023,1858,0.17,19.1
23T385,2023,1859,0.23,19.1
23T385,2023,1860,0.33,19.1
23T385,2023,1861,0.2,19.1
23T385,2023,1862,0.26,19.1
23T385,2023,1863,0.16,19.1
23T385,2023,1864,0.11,19.1
23T385,2023,1865,0.09,19.1
23T385,2023,1866,0.11,19.1
23T385,2023,1867,0.09,19.1
23T385,2023,1868,0.05,19.1
23T385,2023,1869,0.09,19.1
23T385,2023,1870,0.13,19.1
23T385,2023,1871,0.15,19.1
23T385,2023,1872,0.14,19.1
23T385,2023,1873,0.11,19.1
23T385,2023,1874,0.11,19.1
23T385,2023,1875,0.13,19.1
23T385,2023,1876,0.11,19.1
23T385,2023,1877,0.14,19.1
23T385,2023,1878,0.14,19.1
23T385,2023,1879,0.18,19.1
23T385,2023,1880,0.13,19.1
23T385,2023,1881,0.18,19.1
23T385,2023,1882,0.16,19.1
23T385,2023,1883,0.14,19.1
23T385,2023,1884,0.2,19.1
23T385,2023,1885,0.15,19.1
23T385,2023,1886,0.23,19.1
23T385,2023,1887,0.25,19.1
23T385,2023,1888,0.21,19.1
23T385,2023,1889,0.22,19.1
23T385,2023,1890,0.28,19.1
23T385,2023,1891,0.24,19.1
23T385,2023,1892,0.34,19.1
23T385,2023,1893,0.46,19.1
23T385,2023,1894,0.41,19.1
23T385,2023,1895,0.31,19.1
23T385,2023,1896,0.37,19.1
23T385,2023,1897,0.51,19.1
23T385,2023,1898,0.72,19.1
23T385,2023,1899,0.62,19.1
23T385,2023,1900,0.69,19.1
23T385,2023,1901,0.51,19.1
23T385,2023,1902,0.44,19.1
23T385,2023,1903,0.49,19.1
23T385,2023,1904,0.35,19.1
23T385,2023,1905,0.36,19.1
23T385,2023,1906,0.42,19.1
23T385,2023,1907,0.48,19.1
23T385,2023,1908,0.44,19.1
23T385,2023,1909,0.45,19.1
23T385,2023,1910,0.4,19.1
23T385,2023,1911,0.38,19.1
23T385,2023,1912,0.36,19.1
23T385,2023,1913,0.39,19.1
23T385,2023,1914,0.31,19.1
23T385,2023,1915,0.28,19.1
23T385,2023,1916,0.28,19.1
23T385,2023,1917,0.3,19.1
23T385,2023,1918,0.24,19.1
23T385,2023,1919,0.33,19.1
23T385,2023,1920,0.29,19.1
23T385,2023,1921,0.32,19.1
23T385,2023,1922,0.33,19.1
23T385,2023,1923,0.39,19.1
23T385,2023,1924,0.48,19.1
23T385,2023,1925,0.43,19.1
23T385,2023,1926,0.33,19.1
23T385,2023,1927,0.51,19.1
23T385,2023,1928,0.44,19.1
23T385,2023,1929,0.44,19.1
23T385,2023,1930,0.57,19.1
23T385,2023,1931,0.58,19.1
23T385,2023,1932,0.48,19.1
23T385,2023,1933,0.7,19.1
23T385,2023,1934,0.6,19.1
23T385,2023,1935,0.65,19.1
23T385,2023,1936,0.73,19.1
23T385,2023,1937,0.59,19.1
23T385,2023,1938,0.61,19.1
23T385,2023,1939,0.58,19.1
23T385,2023,1940,0.77,19.1
23T385,2023,1941,0.83,19.1
23T385,2023,1942,1.15,19.1
23T385,2023,1943,1.07,19.1
23T385,2023,1944,1,19.1
23T385,2023,1945,1.08,19.1
23T385,2023,1946,1.36,19.1
23T385,2023,1947,1.37,19.1
23T385,2023,1948,1.64,19.1
23T385,2023,1949,1.54,19.1
23T385,2023,1950,0.97,19.1
23T385,2023,1951,0.98,19.1
23T385,2023,1952,0.91,19.1
23T385,2023,1953,1.17,19.1
23T385,2023,1954,1.37,19.1
23T385,2023,1955,1.25,19.1
23T385,2023,1956,1.13,19.1
23T385,2023,1957,1.44,19.1
23T385,2023,1958,0.74,19.1
23T385,2023,1959,0.83,19.1
23T385,2023,1960,0.7,19.1
23T385,2023,1961,0.43,19.1
23T385,2023,1962,0.54,19.1
23T385,2023,1963,0.61,19.1
23T385,2023,1964,0.77,19.1
23T385,2023,1965,1.04,19.1
23T385,2023,1966,0.85,19.1
23T385,2023,1967,0.91,19.1
23T385,2023,1968,0.81,19.1
23T385,2023,1969,0.86,19.1
23T385,2023,1970,1.06,19.1
23T385,2023,1971,1.31,19.1
23T385,2023,1972,1.06,19.1
23T385,2023,1973,1.02,19.1
23T385,2023,1974,1.05,19.1
23T385,2023,1975,1.03,19.1
23T385,2023,1976,1.19,19.1
23T385,2023,1977,0.8,19.1
23T385,2023,1978,1.05,19.1
23T385,2023,1979,1.01,19.1
23T385,2023,1980,0.79,19.1
23T385,2023,1981,0.58,19.1
23T385,2023,1982,0.51,19.1
23T385,2023,1983,0.43,19.1
23T385,2023,1984,0.43,19.1
23T385,2023,1985,0.53,19.1
23T385,2023,1986,0.5,19.1
23T385,2023,1987,0.54,19.1
23T385,2023,1988,0.58,19.1
23T385,2023,1989,0.3,19.1
23T385,2023,1990,0.31,19.1
23T385,2023,1991,0.31,19.1
23T385,2023,1992,0.31,19.1
23T385,2023,1993,0.27,19.1
23T385,2023,1994,0.27,19.1
23T385,2023,1995,0.32,19.1
23T385,2023,1996,0.5,19.1
23T385,2023,1997,0.51,19.1
23T385,2023,1998,0.56,19.1
23T385,2023,1999,0.49,19.1
23T385,2023,2000,0.6,19.1
23T385,2023,2001,0.48,19.1
23T385,2023,2002,0.49,19.1
23T385,2023,2003,0.6,19.1
23T385,2023,2004,0.4,19.1
23T385,2023,2005,0.57,19.1
23T385,2023,2006,0.46,19.1
23T385,2023,2007,0.4,19.1
23T385,2023,2008,0.22,19.1
23T385,2023,2009,0.16,19.1
23T385,2023,2010,0.11,19.1
23T385,2023,2011,0.11,19.1
23T385,2023,2012,0.12,19.1
23T385,2023,2013,0.14,19.1
23T385,2023,2014,0.18,19.1
23T385,2023,2015,0.11,19.1
23T385,2023,2016,0.15,19.1
23T385,2023,2017,0.24,19.1
23T385,2023,2018,0.13,19.1
23T385,2023,2019,0.11,19.1
23T385,2023,2020,0.15,19.1
23T385,2023,2021,0.17,19.1
23T385,2023,2022,0.16,19.1
23T416,2023,1873,0.99,9.8
23T416,2023,1874,0.87,9.8
23T416,2023,1875,1.3,9.8
23T416,2023,1876,1.27,9.8
23T416,2023,1877,1.21,9.8
23T416,2023,1878,1.39,9.8
23T416,2023,1879,1.39,9.8
23T416,2023,1880,1.33,9.8
23T416,2023,1881,1.49,9.8
23T416,2023,1882,1.36,9.8
23T416,2023,1883,1.49,9.8
23T416,2023,1884,1.43,9.8
23T416,2023,1885,1.19,9.8
23T416,2023,1886,1.56,9.8
23T416,2023,1887,1.17,9.8
23T416,2023,1888,0.96,9.8
23T416,2023,1889,1.17,9.8
23T416,2023,1890,0.96,9.8
23T416,2023,1891,1.1,9.8
23T416,2023,1892,1.14,9.8
23T416,2023,1893,1.04,9.8
23T416,2023,1894,1.02,9.8
23T416,2023,1895,0.66,9.8
23T416,2023,1896,0.71,9.8
23T416,2023,1897,0.39,9.8
23T416,2023,1898,0.63,9.8
23T416,2023,1899,0.81,9.8
23T416,2023,1900,0.85,9.8
23T416,2023,1901,0.85,9.8
23T416,2023,1902,0.87,9.8
23T416,2023,1903,1.06,9.8
23T416,2023,1904,0.88,9.8
23T416,2023,1905,1.01,9.8
23T416,2023,1906,0.89,9.8
23T416,2023,1907,1.03,9.8
23T416,2023,1908,1.04,9.8
23T416,2023,1909,0.79,9.8
23T416,2023,1910,0.82,9.8
23T416,2023,1911,0.72,9.8
23T416,2023,1912,0.73,9.8
23T416,2023,1913,0.84,9.8
23T416,2023,1914,0.88,9.8
23T416,2023,1915,0.97,9.8
23T416,2023,1916,1.07,9.8
23T416,2023,1917,0.91,9.8
23T416,2023,1918,0.85,9.8
23T416,2023,1919,0.92,9.8
23T416,2023,1920,1.05,9.8
23T416,2023,1921,1.23,9.8
23T416,2023,1922,0.93,9.8
23T416,2023,1923,0.76,9.8
23T416,2023,1924,0.9,9.8
23T416,2023,1925,0.76,9.8
23T416,2023,1926,0.91,9.8
23T416,2023,1927,0.82,9.8
23T416,2023,1928,0.99,9.8
23T416,2023,1929,0.89,9.8
23T416,2023,1930,0.5,9.8
23T416,2023,1931,0.39,9.8
23T416,2023,1932,0.58,9.8
23T416,2023,1933,0.16,9.8
23T416,2023,1934,0.43,9.8
23T416,2023,1935,0.56,9.8
23T416,2023,1936,0.51,9.8
23T416,2023,1937,0.63,9.8
23T416,2023,1938,0.9,9.8
23T416,2023,1939,0.84,9.8
23T416,2023,1940,0.97,9.8
23T416,2023,1941,1.04,9.8
23T416,2023,1942,0.96,9.8
23T416,2023,1943,1.03,9.8
23T416,2023,1944,0.85,9.8
23T416,2023,1945,0.61,9.8
23T416,2023,1946,0.75,9.8
23T416,2023,1947,0.93,9.8
23T416,2023,1948,0.81,9.8
23T416,2023,1949,0.85,9.8
23T416,2023,1950,0.63,9.8
23T416,2023,1951,0.59,9.8
23T416,2023,1952,0.71,9.8
23T416,2023,1953,0.7,9.8
23T416,2023,1954,0.73,9.8
23T416,2023,1955,0.72,9.8
23T416,2023,1956,0.56,9.8
23T416,2023,1957,0.69,9.8
23T416,2023,1958,0.73,9.8
23T416,2023,1959,0.64,9.8
23T416,2023,1960,0.59,9.8
23T416,2023,1961,0.6,9.8
23T416,2023,1962,0.4,9.8
23T416,2023,1963,0.59,9.8
23T416,2023,1964,0.58,9.8
23T416,2023,1965,0.58,9.8
23T416,2023,1966,0.49,9.8
23T416,2023,1967,0.55,9.8
23T416,2023,1968,0.45,9.8
23T416,2023,1969,0.45,9.8
23T416,2023,1970,0.39,9.8
23T416,2023,1971,0.49,9.8
23T416,2023,1972,0.43,9.8
23T416,2023,1973,0.42,9.8
23T416,2023,1974,0.56,9.8
23T416,2023,1975,0.41,9.8
23T416,2023,1976,0.4,9.8
23T416,2023,1977,0.41,9.8
23T416,2023,1978,0.44,9.8
23T416,2023,1979,0.4,9.8
23T416,2023,1980,0.41,9.8
23T416,2023,1981,0.47,9.8
23T416,2023,1982,0.51,9.8
23T416,2023,1983,0.39,9.8
23T416,2023,1984,0.39,9.8
23T416,2023,1985,0.37,9.8
23T416,2023,1986,0.41,9.8
23T416,2023,1987,0.2,9.8
23T416,2023,1988,0.25,9.8
23T416,2023,1989,0.25,9.8
23T416,2023,1990,0.26,9.8
23T416,2023,1991,0.25,9.8
23T416,2023,1992,0.21,9.8
23T416,2023,1993,0.28,9.8
23T416,2023,1994,0.26,9.8
23T416,2023,1995,0.13,9.8
23T416,2023,1996,0.08,9.8
23T416,2023,1997,0.2,9.8
23T416,2023,1998,0.13,9.8
23T416,2023,1999,0.14,9.8
23T416,2023,2000,0.08,9.8
23T416,2023,2001,0.03,9.8
23T416,2023,2002,0.04,9.8
23T416,2023,2003,0.05,9.8
23T416,2023,2004,0.04,9.8
23T416,2023,2005,0.08,9.8
23T416,2023,2006,0.08,9.8
23T416,2023,2007,0.11,9.8
23T416,2023,2008,0.07,9.8
23T416,2023,2009,0.09,9.8
23T416,2023,2010,0.05,9.8
23T416,2023,2011,0.1,9.8
23T416,2023,2012,0.22,9.8
23T416,2023,2013,0.25,9.8
23T416,2023,2014,0.19,9.8
23T416,2023,2015,0.11,9.8
23T416,2023,2016,0.06,9.8
23T416,2023,2017,0.08,9.8
23T416,2023,2018,0.11,9.8
23T416,2023,2019,0.09,9.8
23T416,2023,2020,0.1,9.8
23T416,2023,2021,0.18,9.8
23T416,2023,2022,0.33,9.8
23T419,2023,1925,1.96,8.9
23T419,2023,1926,1.43,8.9
23T419,2023,1927,1.76,8.9
23T419,2023,1928,1.85,8.9
23T419,2023,1929,1.67,8.9
23T419,2023,1930,1.63,8.9
23T419,2023,1931,1.64,8.9
23T419,2023,1932,1.95,8.9
23T419,2023,1933,1.61,8.9
23T419,2023,1934,1.99,8.9
23T419,2023,1935,2.58,8.9
23T419,2023,1936,1.34,8.9
23T419,2023,1937,1.5,8.9
23T419,2023,1938,1.66,8.9
23T419,2023,1939,1.45,8.9
23T419,2023,1940,2.37,8.9
23T419,2023,1941,2.47,8.9
23T419,2023,1942,2.08,8.9
23T419,2023,1943,1.67,8.9
23T419,2023,1944,2.08,8.9
23T419,2023,1945,1.91,8.9
23T419,2023,1946,1.71,8.9
23T419,2023,1947,1.64,8.9
23T419,2023,1948,1.76,8.9
23T419,2023,1949,1.94,8.9
23T419,2023,1950,1.39,8.9
23T419,2023,1951,1.41,8.9
23T419,2023,1952,1.55,8.9
23T419,2023,1953,1.35,8.9
23T419,2023,1954,1.54,8.9
23T419,2023,1955,1.99,8.9
23T419,2023,1956,1.79,8.9
23T419,2023,1957,1.6,8.9
23T419,2023,1958,1.62,8.9
23T419,2023,1959,1.84,8.9
23T419,2023,1960,1.7,8.9
23T419,2023,1961,1.66,8.9
23T419,2023,1962,1.68,8.9
23T419,2023,1963,1.56,8.9
23T419,2023,1964,1.43,8.9
23T419,2023,1965,1.03,8.9
23T419,2023,1966,1.2,8.9
23T419,2023,1967,0.99,8.9
23T419,2023,1968,1.12,8.9
23T419,2023,1969,1.17,8.9
23T419,2023,1970,0.91,8.9
23T419,2023,1971,0.95,8.9
23T419,2023,1972,0.56,8.9
23T419,2023,1973,0.85,8.9
23T419,2023,1974,1.02,8.9
23T419,2023,1975,0.93,8.9
23T419,2023,1976,0.71,8.9
23T419,2023,1977,0.97,8.9
23T419,2023,1978,1.08,8.9
23T419,2023,1979,0.86,8.9
23T419,2023,1980,0.94,8.9
23T419,2023,1981,1.02,8.9
23T419,2023,1982,0.91,8.9
23T419,2023,1983,0.97,8.9
23T419,2023,1984,0.99,8.9
23T419,2023,1985,1,8.9
23T419,2023,1986,0.24,8.9
23T419,2023,1987,0.66,8.9
23T419,2023,1988,0.64,8.9
23T419,2023,1989,0.72,8.9
23T419,2023,1990,0.54,8.9
23T419,2023,1991,0.57,8.9
23T419,2023,1992,0.59,8.9
23T419,2023,1993,0.65,8.9
23T419,2023,1994,0.67,8.9
23T419,2023,1995,0.77,8.9
23T419,2023,1996,0.68,8.9
23T419,2023,1997,0.74,8.9
23T419,2023,1998,0.92,8.9
23T419,2023,1999,0.91,8.9
23T419,2023,2000,1,8.9
23T419,2023,2001,0.65,8.9
23T419,2023,2002,0.56,8.9
23T419,2023,2003,0.42,8.9
23T419,2023,2004,0.37,8.9
23T419,2023,2005,0.48,8.9
23T419,2023,2006,0.4,8.9
23T419,2023,2007,0.41,8.9
23T419,2023,2008,0.52,8.9
23T419,2023,2009,0.46,8.9
23T419,2023,2010,0.43,8.9
23T419,2023,2011,0.52,8.9
23T419,2023,2012,0.6,8.9
23T419,2023,2013,0.66,8.9
23T419,2023,2014,0.84,8.9
23T419,2023,2015,0.6,8.9
23T419,2023,2016,0.74,8.9
23T419,2023,2017,0.83,8.9
23T419,2023,2018,0.87,8.9
23T419,2023,2019,0.95,8.9
23T419,2023,2020,1.03,8.9
23T419,2023,2021,0.62,8.9
23T419,2023,2022,0.78,8.9
23T419,2023,2023,0.72,8.9
23T425,2023,1951,1.09,5.6
23T425,2023,1952,0.5,5.6
23T425,2023,1953,0.86,5.6
23T425,2023,1954,0.88,5.6
23T425,2023,1955,0.95,5.6
23T425,2023,1956,0.87,5.6
23T425,2023,1957,0.68,5.6
23T425,2023,1958,0.89,5.6
23T425,2023,1959,0.77,5.6
23T425,2023,1960,0.79,5.6
23T425,2023,1961,0.74,5.6
23T425,2023,1962,0.82,5.6
23T425,2023,1963,0.77,5.6
23T425,2023,1964,0.51,5.6
23T425,2023,1965,0.58,5.6
23T425,2023,1966,0.4,5.6
23T425,2023,1967,0.41,5.6
23T425,2023,1968,0.29,5.6
23T425,2023,1969,0.35,5.6
23T425,2023,1970,0.32,5.6
23T425,2023,1971,0.14,5.6
23T425,2023,1972,0.09,5.6
23T425,2023,1973,0.2,5.6
23T425,2023,1974,0.21,5.6
23T425,2023,1975,0.24,5.6
23T425,2023,1976,0.2,5.6
23T425,2023,1977,0.21,5.6
23T425,2023,1978,0.5,5.6
23T425,2023,1979,0.35,5.6
23T425,2023,1980,0.51,5.6
23T425,2023,1981,0.54,5.6
23T425,2023,1982,0.5,5.6
23T425,2023,1983,0.49,5.6
23T425,2023,1984,0.59,5.6
23T425,2023,1985,1.15,5.6
23T425,2023,1986,0.9,5.6
23T425,2023,1987,0.76,5.6
23T425,2023,1988,0.46,5.6
23T425,2023,1989,0.66,5.6
23T425,2023,1990,0.45,5.6
23T425,2023,1991,0.4,5.6
23T425,2023,1992,0.4,5.6
23T425,2023,1993,0.67,5.6
23T425,2023,1994,1.1,5.6
23T425,2023,1995,1.17,5.6
23T425,2023,1996,1.11,5.6
23T425,2023,1997,0.53,5.6
23T425,2023,1998,0.71,5.6
23T425,2023,1999,0.88,5.6
23T425,2023,2000,0.38,5.6
23T425,2023,2001,0.77,5.6
23T425,2023,2002,0.73,5.6
23T425,2023,2003,0.56,5.6
23T425,2023,2004,0.37,5.6
23T425,2023,2005,0.29,5.6
23T425,2023,2006,0.47,5.6
23T425,2023,2007,0.18,5.6
23T425,2023,2008,0.44,5.6
23T425,2023,2009,0.48,5.6
23T425,2023,2010,0.45,5.6
23T425,2023,2011,0.42,5.6
23T425,2023,2012,0.62,5.6
23T425,2023,2013,0.95,5.6
23T425,2023,2014,0.96,5.6
23T425,2023,2015,1.1,5.6
23T425,2023,2016,1.03,5.6
23T425,2023,2017,0.66,5.6
23T425,2023,2018,0.64,5.6
23T425,2023,2019,0.8,5.6
23T425,2023,2020,0.71,5.6
23T425,2023,2021,0.88,5.6
23T425,2023,2022,0.87,5.6
23T428,2023,1909,1,10.1
23T428,2023,1910,1.04,10.1
23T428,2023,1911,0.98,10.1
23T428,2023,1912,1.19,10.1
23T428,2023,1913,0.97,10.1
23T428,2023,1914,1.17,10.1
23T428,2023,1915,1.19,10.1
23T428,2023,1916,1.11,10.1
23T428,2023,1917,0.94,10.1
23T428,2023,1918,0.96,10.1
23T428,2023,1919,1.02,10.1
23T428,2023,1920,1.18,10.1
23T428,2023,1921,0.82,10.1
23T428,2023,1922,1.62,10.1
23T428,2023,1923,1.89,10.1
23T428,2023,1924,1.62,10.1
23T428,2023,1925,1.97,10.1
23T428,2023,1926,1.93,10.1
23T428,2023,1927,1.78,10.1
23T428,2023,1928,1.78,10.1
23T428,2023,1929,1.51,10.1
23T428,2023,1930,1.53,10.1
23T428,2023,1931,1.86,10.1
23T428,2023,1932,1.62,10.1
23T428,2023,1933,1.42,10.1
23T428,2023,1934,1.57,10.1
23T428,2023,1935,1.46,10.1
23T428,2023,1936,1.47,10.1
23T428,2023,1937,1.42,10.1
23T428,2023,1938,1.6,10.1
23T428,2023,1939,1.33,10.1
23T428,2023,1940,1.16,10.1
23T428,2023,1941,1.27,10.1
23T428,2023,1942,1.16,10.1
23T428,2023,1943,0.98,10.1
23T428,2023,1944,0.98,10.1
23T428,2023,1945,1.08,10.1
23T428,2023,1946,1.18,10.1
23T428,2023,1947,1.02,10.1
23T428,2023,1948,1.18,10.1
23T428,2023,1949,1.09,10.1
23T428,2023,1950,1.11,10.1
23T428,2023,1951,1.07,10.1
23T428,2023,1952,1.1,10.1
23T428,2023,1953,1.22,10.1
23T428,2023,1954,1.3,10.1
23T428,2023,1955,1.21,10.1
23T428,2023,1956,1.17,10.1
23T428,2023,1957,1.23,10.1
23T428,2023,1958,1.11,10.1
23T428,2023,1959,1.19,10.1
23T428,2023,1960,0.93,10.1
23T428,2023,1961,0.87,10.1
23T428,2023,1962,1.04,10.1
23T428,2023,1963,1.24,10.1
23T428,2023,1964,1.04,10.1
23T428,2023,1965,1.13,10.1
23T428,2023,1966,0.72,10.1
23T428,2023,1967,1.18,10.1
23T428,2023,1968,1.22,10.1
23T428,2023,1969,0.9,10.1
23T428,2023,1970,1.07,10.1
23T428,2023,1971,0.89,10.1
23T428,2023,1972,1.06,10.1
23T428,2023,1973,1.04,10.1
23T428,2023,1974,1.15,10.1
23T428,2023,1975,0.98,10.1
23T428,2023,1976,0.96,10.1
23T428,2023,1977,0.88,10.1
23T428,2023,1978,1,10.1
23T428,2023,1979,0.8,10.1
23T428,2023,1980,0.98,10.1
23T428,2023,1981,0.89,10.1
23T428,2023,1982,0.95,10.1
23T428,2023,1983,0.73,10.1
23T428,2023,1984,0.79,10.1
23T428,2023,1985,0.88,10.1
23T428,2023,1986,0.97,10.1
23T428,2023,1987,0.95,10.1
23T428,2023,1988,0.86,10.1
23T428,2023,1989,0.58,10.1
23T428,2023,1990,0.66,10.1
23T428,2023,1991,0.83,10.1
23T428,2023,1992,0.8,10.1
23T428,2023,1993,0.84,10.1
23T428,2023,1994,0.86,10.1
23T428,2023,1995,0.78,10.1
23T428,2023,1996,0.44,10.1
23T428,2023,1997,0.38,10.1
23T428,2023,1998,0.63,10.1
23T428,2023,1999,0.81,10.1
23T428,2023,2000,0.74,10.1
23T428,2023,2001,0.74,10.1
23T428,2023,2002,0.67,10.1
23T428,2023,2003,0.69,10.1
23T428,2023,2004,0.65,10.1
23T428,2023,2005,1.08,10.1
23T428,2023,2006,0.84,10.1
23T428,2023,2007,0.79,10.1
23T428,2023,2008,0.93,10.1
23T428,2023,2009,0.83,10.1
23T428,2023,2010,0.83,10.1
23T428,2023,2011,0.94,10.1
23T428,2023,2012,0.95,10.1
23T428,2023,2013,0.83,10.1
23T428,2023,2014,1.05,10.1
23T428,2023,2015,1.13,10.1
23T428,2023,2016,1.25,10.1
23T428,2023,2017,0.98,10.1
23T428,2023,2018,0.97,10.1
23T428,2023,2019,0.96,10.1
23T428,2023,2020,0.91,10.1
23T428,2023,2021,0.9,10.1
23T428,2023,2022,0.88,10.1
23T434,2023,1990,0.8,5.5
23T434,2023,1991,0.73,5.5
23T434,2023,1992,0.67,5.5
23T434,2023,1993,0.96,5.5
23T434,2023,1994,1.67,5.5
23T434,2023,1995,0.89,5.5
23T434,2023,1996,0.18,5.5
23T434,2023,1997,0.26,5.5
23T434,2023,1998,0.54,5.5
23T434,2023,1999,0.59,5.5
23T434,2023,2000,1.05,5.5
23T434,2023,2001,1,5.5
23T434,2023,2002,1.41,5.5
23T434,2023,2003,2.02,5.5
23T434,2023,2004,1.61,5.5
23T434,2023,2005,1.83,5.5
23T434,2023,2006,2,5.5
23T434,2023,2007,1.44,5.5
23T434,2023,2008,1.89,5.5
23T434,2023,2009,2.08,5.5
23T434,2023,2010,2.12,5.5
23T434,2023,2011,1.23,5.5
23T434,2023,2012,1.71,5.5
23T434,2023,2013,2.14,5.5
23T434,2023,2014,1.97,5.5
23T434,2023,2015,3.1,5.5
23T434,2023,2016,2.96,5.5
23T434,2023,2017,2.12,5.5
23T434,2023,2018,2.43,5.5
23T434,2023,2019,2.71,5.5
23T434,2023,2020,2.16,5.5
23T434,2023,2021,2.53,5.5
23T434,2023,2022,2.76,5.5
23T449,2023,1435,0.43,13.8
23T449,2023,1436,0.21,13.8
23T449,2023,1437,0.23,13.8
23T449,2023,1438,0.31,13.8
23T449,2023,1439,0.25,13.8
23T449,2023,1440,0.37,13.8
23T449,2023,1441,0.57,13.8
23T449,2023,1442,0.73,13.8
23T449,2023,1443,0.68,13.8
23T449,2023,1444,0.75,13.8
23T449,2023,1445,0.86,13.8
23T449,2023,1446,0.83,13.8
23T449,2023,1447,0.69,13.8
23T449,2023,1448,0.63,13.8
23T449,2023,1449,0.72,13.8
23T449,2023,1450,0.62,13.8
23T449,2023,1451,0.44,13.8
23T449,2023,1452,0.56,13.8
23T449,2023,1453,0.29,13.8
23T449,2023,1454,0.4,13.8
23T449,2023,1455,0.59,13.8
23T449,2023,1456,0.68,13.8
