TRE_CN,Year,RW,MEASYEAR,DIA
2878919010690,1908,1.29,1994,9.9
2878919010690,1909,0.91,1994,9.9
2878919010690,1910,1.49,1994,9.9
2878919010690,1911,1.41,1994,9.9
2878919010690,1912,1.29,1994,9.9
2878919010690,1913,1.22,1994,9.9
2878919010690,1914,0.96,1994,9.9
2878919010690,1915,1.21,1994,9.9
2878919010690,1916,1.43,1994,9.9
2878919010690,1917,1.22,1994,9.9
2878919010690,1918,1.08,1994,9.9
2878919010690,1919,0.91,1994,9.9
2878919010690,1920,1.1,1994,9.9
2878919010690,1921,0.98,1994,9.9
2878919010690,1922,1.01,1994,9.9
2878919010690,1923,1.07,1994,9.9
2878919010690,1924,1.05,1994,9.9
2878919010690,1925,0.9,1994,9.9
2878919010690,1926,1.02,1994,9.9
2878919010690,1927,0.8,1994,9.9
2878919010690,1928,0.84,1994,9.9
2878919010690,1929,0.78,1994,9.9
2878919010690,1930,0.65,1994,9.9
2878919010690,1931,0.61,1994,9.9
2878919010690,1932,0.86,1994,9.9
2878919010690,1933,0.67,1994,9.9
2878919010690,1934,0.5,1994,9.9
2878919010690,1935,0.52,1994,9.9
2878919010690,1936,0.67,1994,9.9
2878919010690,1937,0.74,1994,9.9
2878919010690,1938,0.48,1994,9.9
2878919010690,1939,0.54,1994,9.9
2878919010690,1940,0.55,1994,9.9
2878919010690,1941,0.45,1994,9.9
2878919010690,1942,0.34,1994,9.9
2878919010690,1943,0.41,1994,9.9
2878919010690,1944,0.4,1994,9.9
2878919010690,1945,0.34,1994,9.9
2878919010690,1946,0.45,1994,9.9
2878919010690,1947,0.44,1994,9.9
2878919010690,1948,0.35,1994,9.9
2878919010690,1949,0.26,1994,9.9
2878919010690,1950,0.17,1994,9.9
2878919010690,1951,0.25,1994,9.9
2878919010690,1952,0.34,1994,9.9
2878919010690,1953,0.24,1994,9.9
2878919010690,1954,0.28,1994,9.9
2878919010690,1955,0.21,1994,9.9
2878919010690,1956,0.22,1994,9.9
2878919010690,1957,0.26,1994,9.9
2878919010690,1958,0.35,1994,9.9
2878919010690,1959,0.22,1994,9.9
2878919010690,1960,0.24,1994,9.9
2878919010690,1961,0.19,1994,9.9
2878919010690,1962,0.22,1994,9.9
2878919010690,1963,0.21,1994,9.9
2878919010690,1964,0.26,1994,9.9
2878919010690,1965,0.21,1994,9.9
2878919010690,1966,0.22,1994,9.9
2878919010690,1967,0.27,1994,9.9
2878919010690,1968,0.42,1994,9.9
2878919010690,1969,0.31,1994,9.9
2878919010690,1970,0.27,1994,9.9
2878919010690,1971,0.31,1994,9.9
2878919010690,1972,0.23,1994,9.9
2878919010690,1973,0.2,1994,9.9
2878919010690,1974,0.23,1994,9.9
2878919010690,1975,0.21,1994,9.9
2878919010690,1976,0.1,1994,9.9
2878919010690,1977,0.2,1994,9.9
2878919010690,1978,0.21,1994,9.9
2878919010690,1979,0.14,1994,9.9
2878919010690,1980,0.25,1994,9.9
2878919010690,1981,0.21,1994,9.9
2878919010690,1982,0.23,1994,9.9
2878919010690,1983,0.28,1994,9.9
2878919010690,1984,0.45,1994,9.9
2878919010690,1985,0.62,1994,9.9
2878919010690,1986,0.64,1994,9.9
2878919010690,1987,0.52,1994,9.9
2878919010690,1988,0.34,1994,9.9
2878919010690,1989,0.29,1994,9.9
2878919010690,1990,0.3,1994,9.9
2878919010690,1991,0.18,1994,9.9
2878919010690,1992,0.24,1994,9.9
2878919010690,1993,0.26,1994,9.9
2878919010690,1994,0.15,1994,9.9
2880207010690,1846,0.47,1994,12.8
2880207010690,1847,0.32,1994,12.8
2880207010690,1848,0.7,1994,12.8
2880207010690,1849,0.43,1994,12.8
2880207010690,1850,0.55,1994,12.8
2880207010690,1851,0.61,1994,12.8
2880207010690,1852,0.53,1994,12.8
2880207010690,1853,0.49,1994,12.8
2880207010690,1854,0.65,1994,12.8
2880207010690,1855,0.56,1994,12.8
2880207010690,1856,0.46,1994,12.8
2880207010690,1857,0.58,1994,12.8
2880207010690,1858,0.46,1994,12.8
2880207010690,1859,0.32,1994,12.8
2880207010690,1860,0.53,1994,12.8
2880207010690,1861,0.47,1994,12.8
2880207010690,1862,0.37,1994,12.8
2880207010690,1863,0.52,1994,12.8
2880207010690,1864,0.44,1994,12.8
2880207010690,1865,0.25,1994,12.8
2880207010690,1866,0.38,1994,12.8
2880207010690,1867,0.47,1994,12.8
2880207010690,1868,0.43,1994,12.8
2880207010690,1869,0.36,1994,12.8
2880207010690,1870,0.27,1994,12.8
2880207010690,1871,0.29,1994,12.8
2880207010690,1872,0.38,1994,12.8
2880207010690,1873,0.37,1994,12.8
2880207010690,1874,0.46,1994,12.8
2880207010690,1875,0.44,1994,12.8
2880207010690,1876,0.45,1994,12.8
2880207010690,1877,0.41,1994,12.8
2880207010690,1878,0.44,1994,12.8
2880207010690,1879,0.5,1994,12.8
2880207010690,1880,0.29,1994,12.8
2880207010690,1881,0.43,1994,12.8
2880207010690,1882,0.53,1994,12.8
2880207010690,1883,0.43,1994,12.8
2880207010690,1884,0.64,1994,12.8
2880207010690,1885,0.59,1994,12.8
2880207010690,1886,0.75,1994,12.8
2880207010690,1887,0.54,1994,12.8
2880207010690,1888,0.66,1994,12.8
2880207010690,1889,0.37,1994,12.8
2880207010690,1890,0.49,1994,12.8
2880207010690,1891,0.44,1994,12.8
2880207010690,1892,0.59,1994,12.8
2880207010690,1893,0.85,1994,12.8
2880207010690,1894,0.68,1994,12.8
2880207010690,1895,0.96,1994,12.8
2880207010690,1896,1.11,1994,12.8
2880207010690,1897,0.76,1994,12.8
2880207010690,1898,0.94,1994,12.8
2880207010690,1899,1.21,1994,12.8
2880207010690,1900,0.75,1994,12.8
2880207010690,1901,0.74,1994,12.8
2880207010690,1902,0.84,1994,12.8
2880207010690,1903,0.66,1994,12.8
2880207010690,1904,0.73,1994,12.8
2880207010690,1905,0.79,1994,12.8
2880207010690,1906,0.82,1994,12.8
2880207010690,1907,0.99,1994,12.8
2880207010690,1908,0.85,1994,12.8
2880207010690,1909,1.14,1994,12.8
2880207010690,1910,1.36,1994,12.8
2880207010690,1911,1.38,1994,12.8
2880207010690,1912,1.56,1994,12.8
2880207010690,1913,1.47,1994,12.8
2880207010690,1914,1.33,1994,12.8
2880207010690,1915,1.24,1994,12.8
2880207010690,1916,1.05,1994,12.8
2880207010690,1917,1.06,1994,12.8
2880207010690,1918,1.05,1994,12.8
2880207010690,1919,0.9,1994,12.8
2880207010690,1920,0.9,1994,12.8
2880207010690,1921,0.89,1994,12.8
2880207010690,1922,1.19,1994,12.8
2880207010690,1923,1.36,1994,12.8
2880207010690,1924,1.26,1994,12.8
2880207010690,1925,1.27,1994,12.8
2880207010690,1926,1.14,1994,12.8
2880207010690,1927,1.36,1994,12.8
2880207010690,1928,1,1994,12.8
2880207010690,1929,0.98,1994,12.8
2880207010690,1930,0.92,1994,12.8
2880207010690,1931,0.98,1994,12.8
2880207010690,1932,1.2,1994,12.8
2880207010690,1933,1.17,1994,12.8
2880207010690,1934,0.96,1994,12.8
2880207010690,1935,0.67,1994,12.8
2880207010690,1936,0.67,1994,12.8
2880207010690,1937,0.72,1994,12.8
2880207010690,1938,1.01,1994,12.8
2880207010690,1939,1.03,1994,12.8
2880207010690,1940,0.75,1994,12.8
2880207010690,1941,0.85,1994,12.8
2880207010690,1942,0.91,1994,12.8
2880207010690,1943,0.86,1994,12.8
2880207010690,1944,0.51,1994,12.8
2880207010690,1945,0.62,1994,12.8
2880207010690,1946,0.69,1994,12.8
2880207010690,1947,0.57,1994,12.8
2880207010690,1948,0.69,1994,12.8
2880207010690,1949,0.75,1994,12.8
2880207010690,1950,0.75,1994,12.8
2880207010690,1951,0.67,1994,12.8
2880207010690,1952,0.66,1994,12.8
2880207010690,1953,0.93,1994,12.8
2880207010690,1954,0.62,1994,12.8
2880207010690,1955,0.72,1994,12.8
2880207010690,1956,0.61,1994,12.8
2880207010690,1957,0.48,1994,12.8
2880207010690,1958,0.61,1994,12.8
2880207010690,1959,0.77,1994,12.8
2880207010690,1960,0.68,1994,12.8
2880207010690,1961,0.78,1994,12.8
2880207010690,1962,0.74,1994,12.8
2880207010690,1963,0.8,1994,12.8
2880207010690,1964,0.57,1994,12.8
2880207010690,1965,0.7,1994,12.8
2880207010690,1966,0.73,1994,12.8
2880207010690,1967,0.67,1994,12.8
2880207010690,1968,0.6,1994,12.8
2880207010690,1969,0.67,1994,12.8
2880207010690,1970,0.93,1994,12.8
2880207010690,1971,0.65,1994,12.8
2880207010690,1972,0.68,1994,12.8
2880207010690,1973,0.82,1994,12.8
2880207010690,1974,0.75,1994,12.8
2880207010690,1975,0.45,1994,12.8
2880207010690,1976,0.75,1994,12.8
2880207010690,1977,0.65,1994,12.8
2880207010690,1978,0.35,1994,12.8
2880207010690,1979,0.54,1994,12.8
2880207010690,1980,0.66,1994,12.8
2880207010690,1981,0.62,1994,12.8
2880207010690,1982,0.76,1994,12.8
2880207010690,1983,0.68,1994,12.8
2880207010690,1984,0.9,1994,12.8
2880207010690,1985,0.76,1994,12.8
2880207010690,1986,0.75,1994,12.8
2880207010690,1987,0.66,1994,12.8
2880207010690,1988,0.71,1994,12.8
2880207010690,1989,0.74,1994,12.8
2880207010690,1990,0.51,1994,12.8
2880207010690,1991,0.58,1994,12.8
2880207010690,1992,0.51,1994,12.8
2880207010690,1993,0.58,1994,12.8
2880207010690,1994,0.73,1994,12.8
2885891010690,1889,2.86,1994,22
2885891010690,1890,3.79,1994,22
2885891010690,1891,3.69,1994,22
2885891010690,1892,4.6,1994,22
2885891010690,1893,3.81,1994,22
2885891010690,1894,3.42,1994,22
2885891010690,1895,4.29,1994,22
2885891010690,1896,4.13,1994,22
2885891010690,1897,3.85,1994,22
2885891010690,1898,3.68,1994,22
2885891010690,1899,2.98,1994,22
2885891010690,1900,2.86,1994,22
2885891010690,1901,2.5,1994,22
2885891010690,1902,2.74,1994,22
2885891010690,1903,2.27,1994,22
2885891010690,1904,2.98,1994,22
2885891010690,1905,2.35,1994,22
2885891010690,1906,1.73,1994,22
2885891010690,1907,2.95,1994,22
2885891010690,1908,3.18,1994,22
2885891010690,1909,2.57,1994,22
2885891010690,1910,3.02,1994,22
2885891010690,1911,3.56,1994,22
2885891010690,1912,3.6,1994,22
2885891010690,1913,2.98,1994,22
2885891010690,1914,2.88,1994,22
2885891010690,1915,3.22,1994,22
2885891010690,1916,3.26,1994,22
2885891010690,1917,2.95,1994,22
2885891010690,1918,3.97,1994,22
2885891010690,1919,3.06,1994,22
2885891010690,1920,3.09,1994,22
2885891010690,1921,2.79,1994,22
2885891010690,1922,3.03,1994,22
2885891010690,1923,2.83,1994,22
2885891010690,1924,2.55,1994,22
2885891010690,1925,2.83,1994,22
2885891010690,1926,2.79,1994,22
2885891010690,1927,2.63,1994,22
2885891010690,1928,2.56,1994,22
2885891010690,1929,2.11,1994,22
2885891010690,1930,2.14,1994,22
2885891010690,1931,2.59,1994,22
2885891010690,1932,1.9,1994,22
2885891010690,1933,2.14,1994,22
2885891010690,1934,2.48,1994,22
2885891010690,1935,1.97,1994,22
2885891010690,1936,1.4,1994,22
2885891010690,1937,1.94,1994,22
2885891010690,1938,2.14,1994,22
2885891010690,1939,1.83,1994,22
2885891010690,1940,1.97,1994,22
2885891010690,1941,1.79,1994,22
2885891010690,1942,1.91,1994,22
2885891010690,1943,1.96,1994,22
2885891010690,1944,1.31,1994,22
2885891010690,1945,1.41,1994,22
2885891010690,1946,1.79,1994,22
2885891010690,1947,1.63,1994,22
2885891010690,1948,1.68,1994,22
2885891010690,1949,1.72,1994,22
2885891010690,1950,1.66,1994,22
2885891010690,1951,1.89,1994,22
2885891010690,1952,1.93,1994,22
2885891010690,1953,1.75,1994,22
2885891010690,1954,1.47,1994,22
2885891010690,1955,1.69,1994,22
2885891010690,1956,1.91,1994,22
2885891010690,1957,1.92,1994,22
2885891010690,1958,2.06,1994,22
2885891010690,1959,1.46,1994,22
2885891010690,1960,1.4,1994,22
2885891010690,1961,1.73,1994,22
2885891010690,1962,1.68,1994,22
2885891010690,1963,1.64,1994,22
2885891010690,1964,1.8,1994,22
2885891010690,1965,2.07,1994,22
2885891010690,1966,2.04,1994,22
2885891010690,1967,2.03,1994,22
2885891010690,1968,1.94,1994,22
2885891010690,1969,2.11,1994,22
2885891010690,1970,2.92,1994,22
2885891010690,1971,1.86,1994,22
2885891010690,1972,1.25,1994,22
2885891010690,1973,1.49,1994,22
2885891010690,1974,2.25,1994,22
2885891010690,1975,2.11,1994,22
2885891010690,1976,2.01,1994,22
2885891010690,1977,2.19,1994,22
2885891010690,1978,1.99,1994,22
2885891010690,1979,1.76,1994,22
2885891010690,1980,2.05,1994,22
2885891010690,1981,1.46,1994,22
2885891010690,1982,1.76,1994,22
2885891010690,1983,1.73,1994,22
2885891010690,1984,1.98,1994,22
2885891010690,1985,1.96,1994,22
2885891010690,1986,2.12,1994,22
2885891010690,1987,1.88,1994,22
2885891010690,1988,2.2,1994,22
2885891010690,1989,2.39,1994,22
2885891010690,1990,2.02,1994,22
2885891010690,1991,1.89,1994,22
2885891010690,1992,1.45,1994,22
2885891010690,1993,1.61,1994,22
2885891010690,1994,1.45,1994,22
2886155010690,1807,0.58,1994,15.1
2886155010690,1808,0.61,1994,15.1
2886155010690,1809,0.66,1994,15.1
2886155010690,1810,0.37,1994,15.1
2886155010690,1811,0.53,1994,15.1
2886155010690,1812,0.62,1994,15.1
2886155010690,1813,0.67,1994,15.1
2886155010690,1814,0.61,1994,15.1
2886155010690,1815,0.63,1994,15.1
2886155010690,1816,0.8,1994,15.1
2886155010690,1817,0.66,1994,15.1
2886155010690,1818,0.76,1994,15.1
2886155010690,1819,0.35,1994,15.1
2886155010690,1820,0.27,1994,15.1
2886155010690,1821,0.29,1994,15.1
2886155010690,1822,0.51,1994,15.1
2886155010690,1823,0.59,1994,15.1
2886155010690,1824,0.68,1994,15.1
2886155010690,1825,0.55,1994,15.1
2886155010690,1826,0.76,1994,15.1
2886155010690,1827,0.93,1994,15.1
2886155010690,1828,0.95,1994,15.1
2886155010690,1829,1,1994,15.1
2886155010690,1830,1.12,1994,15.1
2886155010690,1831,1.18,1994,15.1
2886155010690,1832,1.27,1994,15.1
2886155010690,1833,1,1994,15.1
2886155010690,1834,0.81,1994,15.1
2886155010690,1835,0.98,1994,15.1
2886155010690,1836,1.01,1994,15.1
2886155010690,1837,1.11,1994,15.1
2886155010690,1838,0.61,1994,15.1
2886155010690,1839,0.77,1994,15.1
2886155010690,1840,0.87,1994,15.1
2886155010690,1841,0.87,1994,15.1
2886155010690,1842,0.81,1994,15.1
2886155010690,1843,1,1994,15.1
2886155010690,1844,0.69,1994,15.1
2886155010690,1845,0.87,1994,15.1
2886155010690,1846,0.97,1994,15.1
2886155010690,1847,1.04,1994,15.1
2886155010690,1848,0.98,1994,15.1
2886155010690,1849,1.11,1994,15.1
2886155010690,1850,1.19,1994,15.1
2886155010690,1851,1.22,1994,15.1
2886155010690,1852,0.88,1994,15.1
2886155010690,1853,0.59,1994,15.1
2886155010690,1854,0.7,1994,15.1
2886155010690,1855,0.85,1994,15.1
2886155010690,1856,0.69,1994,15.1
2886155010690,1857,0.89,1994,15.1
2886155010690,1858,0.74,1994,15.1
2886155010690,1859,0.68,1994,15.1
2886155010690,1860,0.58,1994,15.1
2886155010690,1861,0.52,1994,15.1
2886155010690,1862,0.83,1994,15.1
2886155010690,1863,0.73,1994,15.1
2886155010690,1864,0.23,1994,15.1
2886155010690,1865,0.68,1994,15.1
2886155010690,1866,1.02,1994,15.1
2886155010690,1867,0.85,1994,15.1
2886155010690,1868,0.78,1994,15.1
2886155010690,1869,0.94,1994,15.1
2886155010690,1870,0.76,1994,15.1
2886155010690,1871,0.77,1994,15.1
2886155010690,1872,0.71,1994,15.1
2886155010690,1873,0.73,1994,15.1
2886155010690,1874,0.87,1994,15.1
2886155010690,1875,0.92,1994,15.1
2886155010690,1876,0.87,1994,15.1
2886155010690,1877,0.72,1994,15.1
2886155010690,1878,0.77,1994,15.1
2886155010690,1879,0.26,1994,15.1
2886155010690,1880,0.46,1994,15.1
2886155010690,1881,0.68,1994,15.1
2886155010690,1882,0.48,1994,15.1
2886155010690,1883,0.6,1994,15.1
2886155010690,1884,0.6,1994,15.1
2886155010690,1885,0.8,1994,15.1
2886155010690,1886,0.79,1994,15.1
2886155010690,1887,0.47,1994,15.1
2886155010690,1888,0.5,1994,15.1
2886155010690,1889,0.55,1994,15.1
2886155010690,1890,0.46,1994,15.1
2886155010690,1891,0.41,1994,15.1
2886155010690,1892,0.46,1994,15.1
2886155010690,1893,0.41,1994,15.1
2886155010690,1894,0.47,1994,15.1
2886155010690,1895,0.53,1994,15.1
2886155010690,1896,0.41,1994,15.1
2886155010690,1897,0.8,1994,15.1
2886155010690,1898,0.88,1994,15.1
2886155010690,1899,0.42,1994,15.1
2886155010690,1900,0.34,1994,15.1
2886155010690,1901,0.49,1994,15.1
2886155010690,1902,0.33,1994,15.1
2886155010690,1903,0.58,1994,15.1
2886155010690,1904,0.44,1994,15.1
2886155010690,1905,0.64,1994,15.1
2886155010690,1906,0.64,1994,15.1
2886155010690,1907,0.71,1994,15.1
2886155010690,1908,0.96,1994,15.1
2886155010690,1909,0.74,1994,15.1
2886155010690,1910,0.84,1994,15.1
2886155010690,1911,0.88,1994,15.1
2886155010690,1912,0.91,1994,15.1
2886155010690,1913,0.86,1994,15.1
2886155010690,1914,1,1994,15.1
2886155010690,1915,0.72,1994,15.1
2886155010690,1916,0.73,1994,15.1
2886155010690,1917,0.75,1994,15.1
2886155010690,1918,0.55,1994,15.1
2886155010690,1919,0.61,1994,15.1
2886155010690,1920,0.47,1994,15.1
2886155010690,1921,0.74,1994,15.1
2886155010690,1922,0.78,1994,15.1
2886155010690,1923,0.7,1994,15.1
2886155010690,1924,0.8,1994,15.1
2886155010690,1925,0.81,1994,15.1
2886155010690,1926,0.84,1994,15.1
2886155010690,1927,0.59,1994,15.1
2886155010690,1928,0.55,1994,15.1
2886155010690,1929,0.57,1994,15.1
2886155010690,1930,0.75,1994,15.1
2886155010690,1931,0.34,1994,15.1
2886155010690,1932,0.71,1994,15.1
2886155010690,1933,0.68,1994,15.1
2886155010690,1934,0.36,1994,15.1
2886155010690,1935,0.51,1994,15.1
2886155010690,1936,0.48,1994,15.1
2886155010690,1937,0.67,1994,15.1
2886155010690,1938,0.61,1994,15.1
2886155010690,1939,0.44,1994,15.1
2886155010690,1940,0.38,1994,15.1
2886155010690,1941,0.52,1994,15.1
2886155010690,1942,0.53,1994,15.1
2886155010690,1943,0.29,1994,15.1
2886155010690,1944,0.43,1994,15.1
2886155010690,1945,0.43,1994,15.1
2886155010690,1946,0.42,1994,15.1
2886155010690,1947,0.41,1994,15.1
2886155010690,1948,0.62,1994,15.1
2886155010690,1949,0.42,1994,15.1
2886155010690,1950,0.33,1994,15.1
2886155010690,1951,0.28,1994,15.1
2886155010690,1952,0.36,1994,15.1
2886155010690,1953,0.43,1994,15.1
2886155010690,1954,0.39,1994,15.1
2886155010690,1955,0.19,1994,15.1
2886155010690,1956,0.37,1994,15.1
2886155010690,1957,0.27,1994,15.1
2886155010690,1958,0.35,1994,15.1
2886155010690,1959,0.15,1994,15.1
2886155010690,1960,0.24,1994,15.1
2886155010690,1961,0.31,1994,15.1
2886155010690,1962,0.39,1994,15.1
2886155010690,1963,0.33,1994,15.1
2886155010690,1964,0.47,1994,15.1
2886155010690,1965,0.44,1994,15.1
2886155010690,1966,0.47,1994,15.1
2886155010690,1967,0.52,1994,15.1
2886155010690,1968,0.63,1994,15.1
2886155010690,1969,0.65,1994,15.1
2886155010690,1970,0.67,1994,15.1
2886155010690,1971,0.63,1994,15.1
2886155010690,1972,0.57,1994,15.1
2886155010690,1973,0.67,1994,15.1
2886155010690,1974,0.49,1994,15.1
2886155010690,1975,0.54,1994,15.1
2886155010690,1976,0.4,1994,15.1
2886155010690,1977,0.33,1994,15.1
2886155010690,1978,0.34,1994,15.1
2886155010690,1979,0.36,1994,15.1
2886155010690,1980,0.35,1994,15.1
2886155010690,1981,0.48,1994,15.1
2886155010690,1982,0.31,1994,15.1
2886155010690,1983,0.52,1994,15.1
2886155010690,1984,0.49,1994,15.1
2886155010690,1985,0.66,1994,15.1
2886155010690,1986,0.69,1994,15.1
2886155010690,1987,0.62,1994,15.1
2886155010690,1988,0.76,1994,15.1
2886155010690,1989,0.24,1994,15.1
2886155010690,1990,0.5,1994,15.1
2886155010690,1991,0.39,1994,15.1
2886155010690,1992,0.69,1994,15.1
2886155010690,1993,0.65,1994,15.1
2886155010690,1994,0.21,1994,15.1
2886213010690,1934,1.6,1994,8.8
2886213010690,1935,1.48,1994,8.8
2886213010690,1936,1.91,1994,8.8
2886213010690,1937,1.72,1994,8.8
2886213010690,1938,1.76,1994,8.8
2886213010690,1939,1.49,1994,8.8
2886213010690,1940,1.73,1994,8.8
2886213010690,1941,1.51,1994,8.8
2886213010690,1942,1.51,1994,8.8
2886213010690,1943,1.49,1994,8.8
2886213010690,1944,1.35,1994,8.8
2886213010690,1945,1.84,1994,8.8
2886213010690,1946,1.37,1994,8.8
2886213010690,1947,1.99,1994,8.8
2886213010690,1948,1.39,1994,8.8
2886213010690,1949,1.29,1994,8.8
2886213010690,1950,1.65,1994,8.8
2886213010690,1951,1.58,1994,8.8
2886213010690,1952,2.33,1994,8.8
2886213010690,1953,1.69,1994,8.8
2886213010690,1954,1.97,1994,8.8
2886213010690,1955,1.84,1994,8.8
2886213010690,1956,2.02,1994,8.8
2886213010690,1957,1.67,1994,8.8
2886213010690,1958,1.58,1994,8.8
2886213010690,1959,1.43,1994,8.8
2886213010690,1960,0.86,1994,8.8
2886213010690,1961,0.58,1994,8.8
2886213010690,1962,0.9,1994,8.8
2886213010690,1963,1.46,1994,8.8
2886213010690,1964,2.16,1994,8.8
2886213010690,1965,2.04,1994,8.8
2886213010690,1966,1.4,1994,8.8
2886213010690,1967,1.58,1994,8.8
2886213010690,1968,1.68,1994,8.8
2886213010690,1969,2.36,1994,8.8
2886213010690,1970,2.07,1994,8.8
2886213010690,1971,1.6,1994,8.8
2886213010690,1972,1.3,1994,8.8
2886213010690,1973,1.64,1994,8.8
2886213010690,1974,1.36,1994,8.8
2886213010690,1975,1.29,1994,8.8
2886213010690,1976,1.48,1994,8.8
2886213010690,1977,1.38,1994,8.8
2886213010690,1978,1.29,1994,8.8
2886213010690,1979,1.47,1994,8.8
2886213010690,1980,1.16,1994,8.8
2886213010690,1981,1.19,1994,8.8
2886213010690,1982,1.37,1994,8.8
2886213010690,1983,1.53,1994,8.8
2886213010690,1984,1.69,1994,8.8
2886213010690,1985,1.99,1994,8.8
2886213010690,1986,1.82,1994,8.8
2886213010690,1987,1.92,1994,8.8
2886213010690,1988,1.86,1994,8.8
2886213010690,1989,1.65,1994,8.8
2886213010690,1990,1.43,1994,8.8
2886213010690,1991,1.49,1994,8.8
2886213010690,1992,1.73,1994,8.8
2886213010690,1993,1.9,1994,8.8
2886213010690,1994,0.63,1994,8.8
2886393010690,1927,1.2,1994,10.2
2886393010690,1928,0.64,1994,10.2
2886393010690,1929,1.21,1994,10.2
2886393010690,1930,1.92,1994,10.2
2886393010690,1931,1.68,1994,10.2
2886393010690,1932,2.18,1994,10.2
2886393010690,1933,2.7,1994,10.2
2886393010690,1934,1.85,1994,10.2
2886393010690,1935,2.45,1994,10.2
2886393010690,1936,2.94,1994,10.2
2886393010690,1937,2.08,1994,10.2
2886393010690,1938,2.36,1994,10.2
2886393010690,1939,2.74,1994,10.2
2886393010690,1940,2.42,1994,10.2
2886393010690,1941,2.72,1994,10.2
2886393010690,1942,2.52,1994,10.2
2886393010690,1943,2.29,1994,10.2
2886393010690,1944,2.68,1994,10.2
2886393010690,1945,2.55,1994,10.2
2886393010690,1946,1.66,1994,10.2
2886393010690,1947,2.08,1994,10.2
2886393010690,1948,2.39,1994,10.2
2886393010690,1949,2.68,1994,10.2
2886393010690,1950,2.1,1994,10.2
2886393010690,1951,1.72,1994,10.2
2886393010690,1952,1.57,1994,10.2
2886393010690,1953,2.99,1994,10.2
2886393010690,1954,1.24,1994,10.2
2886393010690,1955,2.22,1994,10.2
2886393010690,1956,1.67,1994,10.2
2886393010690,1957,1.62,1994,10.2
2886393010690,1958,1.77,1994,10.2
2886393010690,1959,1.71,1994,10.2
2886393010690,1960,1.78,1994,10.2
2886393010690,1961,2.04,1994,10.2
2886393010690,1962,0.8,1994,10.2
2886393010690,1963,1.24,1994,10.2
2886393010690,1964,1.45,1994,10.2
2886393010690,1965,1.16,1994,10.2
2886393010690,1966,0.84,1994,10.2
2886393010690,1967,1.47,1994,10.2
2886393010690,1968,1.34,1994,10.2
2886393010690,1969,1.43,1994,10.2
2886393010690,1970,2.45,1994,10.2
2886393010690,1971,2.52,1994,10.2
2886393010690,1972,3.11,1994,10.2
2886393010690,1973,2.16,1994,10.2
2886393010690,1974,1.77,1994,10.2
2886393010690,1975,1.39,1994,10.2
2886393010690,1976,1.76,1994,10.2
2886393010690,1977,0.88,1994,10.2
2886393010690,1978,1.32,1994,10.2
2886393010690,1979,1.2,1994,10.2
2886393010690,1980,1.09,1994,10.2
2886393010690,1981,0.91,1994,10.2
2886393010690,1982,1.25,1994,10.2
2886393010690,1983,1.05,1994,10.2
2886393010690,1984,1.41,1994,10.2
2886393010690,1985,1.22,1994,10.2
2886393010690,1986,1.71,1994,10.2
2886393010690,1987,1.46,1994,10.2
2886393010690,1988,1.48,1994,10.2
2886393010690,1989,1.48,1994,10.2
2886393010690,1990,1.5,1994,10.2
2886393010690,1991,1.5,1994,10.2
2886393010690,1992,0.53,1994,10.2
2886393010690,1993,1.36,1994,10.2
2886393010690,1994,0.96,1994,10.2
2886725010690,1892,1.34,1994,13.5
2886725010690,1893,1.41,1994,13.5
2886725010690,1894,1.02,1994,13.5
2886725010690,1895,1.47,1994,13.5
2886725010690,1896,1.27,1994,13.5
2886725010690,1897,1.75,1994,13.5
2886725010690,1898,1.05,1994,13.5
2886725010690,1899,1.85,1994,13.5
2886725010690,1900,1.88,1994,13.5
2886725010690,1901,1.58,1994,13.5
2886725010690,1902,1.18,1994,13.5
2886725010690,1903,1.13,1994,13.5
2886725010690,1904,1.37,1994,13.5
2886725010690,1905,1.18,1994,13.5
2886725010690,1906,0.96,1994,13.5
2886725010690,1907,1.57,1994,13.5
2886725010690,1908,1.74,1994,13.5
2886725010690,1909,1.48,1994,13.5
2886725010690,1910,2.06,1994,13.5
2886725010690,1911,2,1994,13.5
2886725010690,1912,2.18,1994,13.5
2886725010690,1913,1.75,1994,13.5
2886725010690,1914,1.4,1994,13.5
2886725010690,1915,1.94,1994,13.5
2886725010690,1916,1.65,1994,13.5
2886725010690,1917,1.86,1994,13.5
2886725010690,1918,1.8,1994,13.5
2886725010690,1919,1.58,1994,13.5
2886725010690,1920,1.71,1994,13.5
2886725010690,1921,1.71,1994,13.5
2886725010690,1922,1.5,1994,13.5
2886725010690,1923,1.39,1994,13.5
2886725010690,1924,1.81,1994,13.5
2886725010690,1925,1.68,1994,13.5
2886725010690,1926,1.52,1994,13.5
2886725010690,1927,1.24,1994,13.5
2886725010690,1928,1.25,1994,13.5
2886725010690,1929,1.11,1994,13.5
2886725010690,1930,1.2,1994,13.5
2886725010690,1931,1.01,1994,13.5
2886725010690,1932,0.95,1994,13.5
2886725010690,1933,0.99,1994,13.5
2886725010690,1934,1.02,1994,13.5
2886725010690,1935,0.93,1994,13.5
2886725010690,1936,0.72,1994,13.5
2886725010690,1937,0.78,1994,13.5
2886725010690,1938,1.02,1994,13.5
2886725010690,1939,1.09,1994,13.5
2886725010690,1940,1.07,1994,13.5
2886725010690,1941,0.87,1994,13.5
